0,1,2,3,4,5,6,7,8,9,10,11
0.0,77183.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711.79,475.39,0.0,0.0,636.25,0.0,382.52,0.0,584.91,0.0,1294.3200000000002,0.0
892.8000000000001,227.43999999999997,0.0,0.0,367.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.55
0.0,0.0,334.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,296.49999999999994,1265.3100000000002,0.0,0.0,0.0,0.0,0.0,632.5,0.0,311.73
0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1079.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,459.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2271.6200000000003,0.0,0.0,481.46,0.0,0.0,0.0,0.0,0.0,0.0,58.349999999999994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6207.669999999996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.85999999999996,0.0,0.0,0.0,0.0
0.0,547.5,1838.9100000000005,0.0,0.0,0.0,1109.3199999999997,0.0,0.0,0.0,2876.85,0.0
0.0,0.0,0.0,0.0,0.0,1083.58,0.0,0.0,534.7000000000002,0.0,1043.7799999999997,0.0
0.0,0.0,189.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,479.1,0.0,495.2400000000001,0.0,0.0,303.76000000000005,469.2499999999999,829.9900000000001,1641.9099999999996,477.94000000000005
0.0,0.0,0.0,0.0,299.1,0.0,0.0,0.0,252.90000000000003,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.92,79.8,299.05999999999995,0.0
0.0,0.0,641.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868.02,0.0,0.0,938.3900000000002,0.0,0.0,0.0,0.0,0.0,0.0,739.28,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.9600000000003,0.0
0.0,0.0,399.22,0.0,0.0,515.7,0.0,0.0,0.0,383.12,0.0,0.0
0.0,0.0,364.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30000000000004,0.0,227.20000000000002
1001.5199999999996,626.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4008.6200000000013,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,459.8399999999999,0.0,0.0,392.40000000000003,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,607.5500000000001,0.0,0.0,626.0100000000001,450.86,1040.3899999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.74,0.0,10.5,419.05999999999995
600.72,651.1599999999999,0.0,357.06999999999994,142.16000000000003,0.0,99.45,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.69,0.0,0.0,292.58
258.90000000000003,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,431.30000000000007,124.05000000000001,210.89999999999998,0.0,0.0,0.0,902.0900000000001,0.0,825.9200000000001,0.0,286.40000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.8399999999999,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.88999999999993
0.0,639.5,0.0,0.0,421.6000000000001,0.0,0.0,0.0,0.0,521.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,381.08,0.0,0.0,0.0,0.0,891.4000000000001,0.0
679.92,0.0,231.51000000000002,326.5,0.0,331.7900000000001,163.9,0.0,165.95,0.0,346.67999999999995,772.3800000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.81,0.0,0.0,0.0,1195.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.6599999999999,0.0
0.0,0.0,0.0,288.05,0.0,480.9,130.07999999999998,0.0,209.62000000000003,0.0,0.0,0.0
0.0,0.0,84.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,225.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.3900000000006,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1621.25,0.0,0.0,0.0,0.0,1794.0500000000004
0.0,0.0,0.0,226.29999999999998,269.65999999999997,0.0,0.0,911.4,0.0,0.0,300.76,0.0
0.0,0.0,0.0,837.5900000000001,0.0,0.0,654.1800000000002,0.0,0.0,642.28,0.0,754.5000000000001
0.0,0.0,0.0,0.0,0.0,0.0,6207.079999999999,0.0,0.0,4865.590000000001,0.0,0.0
0.0,0.0,693.3299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
